ClientID,Lat,Lon,Kg,ProductType
10000001,22.0,22.0,6,Chilled
10000001,22.0,22.0,14,Dry
10000002,36.0,26.0,26,Dry
10000003,21.0,45.0,6,Chilled
10000003,21.0,45.0,7,Dry
10000004,45.0,35.0,11,Chilled
10000004,45.0,35.0,21,Dry
10000005,55.0,20.0,7,Chilled
10000005,55.0,20.0,16,Dry
10000006,33.0,34.0,19,Dry
10000007,50.0,50.0,6,Chilled
10000007,50.0,50.0,11,Dry
10000008,55.0,45.0,16,Dry
10000009,26.0,59.0,9,Chilled
10000009,26.0,59.0,22,Dry
10000010,40.0,66.0,9,Chilled
10000010,40.0,66.0,19,Dry
10000011,55.0,65.0,37,Dry
10000012,35.0,51.0,10,Dry
10000012,35.0,51.0,5,Chilled
10000012,35.0,51.0,2,Frozen
10000013,62.0,35.0,12,Dry
10000014,62.0,57.0,24,Dry
10000014,62.0,57.0,10,Chilled
10000014,62.0,57.0,-1,Frozen
10000015,62.0,24.0,5,Chilled
10000015,62.0,24.0,5,Dry
10000016,21.0,36.0,19,Dry
10000017,33.0,44.0,15,Dry
10000017,33.0,44.0,7,Chilled
10000017,33.0,44.0,0,Frozen
10000018,9.0,56.0,7,Chilled
10000018,9.0,56.0,8,Dry
10000019,62.0,48.0,9,Dry
10000019,62.0,48.0,6,Chilled
10000019,62.0,48.0,1,Frozen
10000020,66.0,14.0,14,Dry
10000020,66.0,14.0,7,Chilled
10000020,66.0,14.0,2,Frozen
10000021,44.0,13.0,21,Dry
10000021,44.0,13.0,6,Chilled
10000021,44.0,13.0,2,Frozen
10000022,26.0,13.0,8,Dry
10000022,26.0,13.0,4,Chilled
10000022,26.0,13.0,1,Frozen
10000023,11.0,28.0,6,Dry
10000024,7.0,43.0,27,Dry
10000025,17.0,64.0,10,Dry
10000025,17.0,64.0,5,Chilled
10000025,17.0,64.0,1,Frozen
10000026,41.0,46.0,11,Dry
10000026,41.0,46.0,6,Chilled
10000026,41.0,46.0,2,Frozen
10000027,55.0,34.0,13,Dry
10000027,55.0,34.0,7,Chilled
10000027,55.0,34.0,0,Frozen
10000028,35.0,16.0,8,Chilled
10000028,35.0,16.0,23,Dry
10000029,52.0,26.0,7,Chilled
10000029,52.0,26.0,8,Dry
10000030,43.0,26.0,22,Dry
10000031,31.0,76.0,25,Dry
10000032,22.0,53.0,12,Chilled
10000032,22.0,53.0,18,Dry
10000033,26.0,29.0,22,Dry
10000033,26.0,29.0,6,Chilled
10000033,26.0,29.0,1,Frozen
10000034,50.0,40.0,19,Dry
10000035,55.0,50.0,7,Dry
10000035,55.0,50.0,5,Chilled
10000035,55.0,50.0,0,Frozen
10000036,54.0,10.0,7,Chilled
10000036,54.0,10.0,7,Dry
10000037,60.0,15.0,11,Dry
10000037,60.0,15.0,6,Chilled
10000037,60.0,15.0,0,Frozen
10000038,47.0,66.0,19,Dry
10000038,47.0,66.0,8,Chilled
10000038,47.0,66.0,0,Frozen
10000039,30.0,60.0,9,Chilled
10000039,30.0,60.0,9,Dry
10000040,30.0,50.0,33,Dry
10000041,12.0,17.0,5,Chilled
10000041,12.0,17.0,12,Dry
10000042,15.0,14.0,8,Dry
10000042,15.0,14.0,5,Chilled
10000042,15.0,14.0,0,Frozen
10000043,16.0,19.0,7,Chilled
10000043,16.0,19.0,13,Dry
10000044,21.0,48.0,17,Dry
10000045,50.0,30.0,6,Chilled
10000045,50.0,30.0,17,Dry
10000046,51.0,42.0,18,Dry
10000046,51.0,42.0,5,Chilled
10000046,51.0,42.0,5,Frozen
10000047,50.0,15.0,19,Dry
10000048,48.0,21.0,10,Chilled
10000048,48.0,21.0,12,Dry
10000049,12.0,38.0,4,Chilled
10000049,12.0,38.0,3,Dry
10000050,15.0,56.0,17,Dry
10000050,15.0,56.0,6,Chilled
10000050,15.0,56.0,0,Frozen
10000051,29.0,39.0,6,Chilled
10000051,29.0,39.0,8,Dry
10000052,54.0,38.0,14,Dry
10000052,54.0,38.0,4,Chilled
10000052,54.0,38.0,2,Frozen
10000053,55.0,57.0,18,Dry
10000053,55.0,57.0,5,Chilled
10000053,55.0,57.0,1,Frozen
10000054,67.0,41.0,16,Dry
10000055,10.0,70.0,3,Chilled
10000055,10.0,70.0,6,Dry
10000056,6.0,25.0,8,Chilled
10000056,6.0,25.0,20,Dry
10000057,65.0,27.0,14,Dry
10000058,40.0,60.0,15,Dry
10000058,40.0,60.0,6,Chilled
10000058,40.0,60.0,1,Frozen
10000059,70.0,64.0,24,Dry
10000060,64.0,4.0,8,Dry
10000060,64.0,4.0,5,Chilled
10000060,64.0,4.0,1,Frozen
10000061,36.0,6.0,6,Chilled
10000061,36.0,6.0,11,Dry
10000062,30.0,20.0,7,Chilled
10000062,30.0,20.0,13,Dry
10000063,20.0,30.0,11,Dry
10000064,15.0,5.0,28,Dry
10000065,50.0,70.0,9,Dry
10000066,57.0,72.0,13,Chilled
10000066,57.0,72.0,26,Dry
10000067,45.0,42.0,12,Chilled
10000067,45.0,42.0,20,Dry
10000068,38.0,33.0,4,Chilled
10000068,38.0,33.0,8,Dry
10000069,50.0,4.0,8,Dry
10000070,66.0,8.0,6,Chilled
10000070,66.0,8.0,7,Dry
10000071,59.0,5.0,1,Dry
10000071,59.0,5.0,3,Chilled
10000071,59.0,5.0,0,Frozen
10000072,35.0,60.0,0,Dry
10000072,35.0,60.0,0,Frozen
10000073,27.0,24.0,4,Chilled
10000073,27.0,24.0,4,Dry
10000074,40.0,20.0,10,Dry
10000075,40.0,37.0,20,Dry
