ClientID,Lat,Lon,Kg,ProductType
10000001,41.0,49.0,6,Chilled
10000001,41.0,49.0,6,Dry
10000002,35.0,17.0,7,Dry
10000003,55.0,45.0,5,Chilled
10000003,55.0,45.0,10,Dry
10000004,55.0,20.0,9,Chilled
10000004,55.0,20.0,12,Dry
10000005,15.0,30.0,7,Chilled
10000005,15.0,30.0,21,Dry
10000006,25.0,30.0,2,Dry
10000006,25.0,30.0,3,Chilled
10000006,25.0,30.0,0,Frozen
10000007,20.0,50.0,4,Chilled
10000007,20.0,50.0,3,Dry
10000008,10.0,43.0,6,Chilled
10000008,10.0,43.0,5,Dry
10000009,55.0,60.0,13,Dry
10000009,55.0,60.0,2,Frozen
10000010,30.0,60.0,12,Dry
10000010,30.0,60.0,5,Chilled
10000010,30.0,60.0,1,Frozen
10000011,20.0,65.0,12,Dry
10000012,50.0,35.0,13,Dry
10000012,50.0,35.0,6,Chilled
10000012,50.0,35.0,2,Frozen
10000013,30.0,25.0,8,Chilled
10000013,30.0,25.0,17,Dry
10000014,15.0,10.0,15,Dry
10000014,15.0,10.0,4,Frozen
10000015,30.0,5.0,5,Chilled
10000015,30.0,5.0,5,Dry
10000016,10.0,20.0,12,Dry
10000016,10.0,20.0,5,Chilled
10000016,10.0,20.0,4,Frozen
10000017,5.0,30.0,2,Dry
10000018,20.0,40.0,9,Dry
10000018,20.0,40.0,4,Chilled
10000018,20.0,40.0,1,Frozen
10000019,15.0,60.0,12,Dry
10000019,15.0,60.0,6,Chilled
10000019,15.0,60.0,1,Frozen
10000020,45.0,65.0,7,Dry
10000020,45.0,65.0,4,Chilled
10000020,45.0,65.0,0,Frozen
10000021,45.0,20.0,7,Dry
10000021,45.0,20.0,4,Chilled
10000021,45.0,20.0,2,Frozen
10000022,45.0,10.0,13,Dry
10000022,45.0,10.0,4,Chilled
10000022,45.0,10.0,2,Frozen
10000023,55.0,5.0,29,Dry
10000024,65.0,35.0,2,Dry
10000024,65.0,35.0,3,Chilled
10000024,65.0,35.0,0,Frozen
10000025,65.0,20.0,6,Dry
10000026,45.0,30.0,8,Chilled
10000026,45.0,30.0,11,Dry
10000027,35.0,40.0,16,Dry
10000028,41.0,37.0,4,Chilled
10000028,41.0,37.0,14,Dry
10000029,64.0,42.0,9,Dry
10000030,40.0,60.0,9,Chilled
10000030,40.0,60.0,14,Dry
10000031,31.0,52.0,27,Dry
10000032,35.0,69.0,10,Chilled
10000032,35.0,69.0,15,Dry
10000033,53.0,52.0,8,Dry
10000033,53.0,52.0,4,Chilled
10000033,53.0,52.0,0,Frozen
10000034,65.0,55.0,14,Dry
10000035,63.0,65.0,5,Dry
10000035,63.0,65.0,4,Chilled
10000035,63.0,65.0,0,Frozen
10000036,2.0,60.0,5,Dry
10000037,20.0,20.0,8,Dry
10000038,5.0,5.0,11,Dry
10000038,5.0,5.0,5,Chilled
10000038,5.0,5.0,2,Frozen
10000039,60.0,12.0,31,Dry
10000040,40.0,25.0,9,Dry
10000041,42.0,7.0,3,Dry
10000041,42.0,7.0,3,Chilled
10000041,42.0,7.0,0,Frozen
10000042,24.0,12.0,3,Dry
10000042,24.0,12.0,1,Frozen
10000043,23.0,3.0,7,Dry
10000044,11.0,14.0,12,Dry
10000044,11.0,14.0,4,Chilled
10000044,11.0,14.0,3,Frozen
10000045,6.0,38.0,16,Dry
10000046,2.0,48.0,0,Dry
10000046,2.0,48.0,3,Chilled
10000046,2.0,48.0,0,Frozen
10000047,8.0,56.0,20,Dry
10000047,8.0,56.0,9,Chilled
10000047,8.0,56.0,0,Frozen
10000048,13.0,52.0,36,Dry
10000049,6.0,68.0,22,Dry
10000049,6.0,68.0,10,Chilled
10000049,6.0,68.0,0,Frozen
10000050,47.0,47.0,7,Chilled
10000050,47.0,47.0,8,Dry
10000051,49.0,58.0,10,Dry
10000052,27.0,43.0,9,Dry
10000053,37.0,31.0,14,Dry
10000054,57.0,29.0,4,Chilled
10000054,57.0,29.0,16,Dry
10000055,63.0,23.0,3,Chilled
10000055,63.0,23.0,1,Dry
10000056,53.0,12.0,5,Dry
10000056,53.0,12.0,0,Frozen
10000057,32.0,12.0,4,Chilled
10000057,32.0,12.0,5,Dry
10000058,36.0,26.0,18,Dry
10000059,21.0,24.0,13,Chilled
10000059,21.0,24.0,17,Dry
10000060,17.0,34.0,3,Dry
10000061,12.0,24.0,10,Dry
10000061,12.0,24.0,2,Frozen
10000062,24.0,58.0,6,Chilled
10000062,24.0,58.0,15,Dry
10000063,27.0,69.0,10,Dry
10000064,15.0,77.0,9,Dry
10000065,62.0,77.0,20,Dry
10000066,49.0,73.0,12,Chilled
10000066,49.0,73.0,15,Dry
10000067,67.0,5.0,19,Dry
10000067,67.0,5.0,6,Chilled
10000067,67.0,5.0,1,Frozen
10000068,56.0,39.0,36,Dry
10000069,37.0,47.0,5,Chilled
10000069,37.0,47.0,3,Dry
10000070,37.0,56.0,3,Chilled
10000070,37.0,56.0,4,Dry
10000071,57.0,68.0,7,Chilled
10000071,57.0,68.0,10,Dry
10000072,47.0,16.0,25,Dry
10000073,44.0,17.0,7,Dry
10000073,44.0,17.0,1,Frozen
10000074,46.0,13.0,8,Dry
10000075,49.0,11.0,4,Chilled
10000075,49.0,11.0,16,Dry
10000076,49.0,42.0,13,Dry
10000077,53.0,43.0,14,Dry
10000078,61.0,52.0,3,Dry
10000079,57.0,48.0,16,Dry
10000079,57.0,48.0,7,Chilled
10000079,57.0,48.0,2,Frozen
10000080,56.0,37.0,6,Dry
10000081,55.0,54.0,9,Chilled
10000081,55.0,54.0,19,Dry
10000082,15.0,47.0,16,Dry
10000083,14.0,37.0,6,Chilled
10000083,14.0,37.0,7,Dry
10000084,11.0,31.0,5,Chilled
10000084,11.0,31.0,4,Dry
10000085,16.0,22.0,31,Dry
10000085,16.0,22.0,9,Chilled
10000085,16.0,22.0,3,Frozen
10000086,4.0,18.0,8,Chilled
10000086,4.0,18.0,29,Dry
10000087,28.0,18.0,6,Chilled
10000087,28.0,18.0,22,Dry
10000088,26.0,52.0,7,Dry
10000088,26.0,52.0,4,Chilled
10000088,26.0,52.0,0,Frozen
10000089,26.0,35.0,11,Dry
10000089,26.0,35.0,4,Chilled
10000089,26.0,35.0,1,Frozen
10000090,31.0,67.0,3,Dry
10000091,15.0,19.0,3,Chilled
10000091,15.0,19.0,0,Dry
10000092,22.0,22.0,2,Dry
10000093,18.0,24.0,11,Chilled
10000093,18.0,24.0,13,Dry
10000094,26.0,27.0,19,Dry
10000094,26.0,27.0,9,Chilled
10000094,26.0,27.0,1,Frozen
10000095,25.0,24.0,8,Chilled
10000095,25.0,24.0,14,Dry
10000096,22.0,27.0,4,Chilled
10000096,22.0,27.0,9,Dry
10000097,25.0,21.0,12,Dry
10000098,19.0,21.0,5,Chilled
10000098,19.0,21.0,7,Dry
10000099,20.0,26.0,5,Chilled
10000099,20.0,26.0,6,Dry
10000100,18.0,18.0,11,Dry
10000100,18.0,18.0,5,Frozen
