ClientID,Lat,Lon,Kg,ProductType
10000001,22.0,22.0,8,Chilled
10000001,22.0,22.0,12,Dry
10000002,36.0,26.0,16,Dry
10000002,36.0,26.0,5,Chilled
10000002,36.0,26.0,6,Frozen
10000003,21.0,45.0,6,Chilled
10000003,21.0,45.0,7,Dry
10000004,45.0,35.0,22,Dry
10000004,45.0,35.0,9,Chilled
10000004,45.0,35.0,1,Frozen
10000005,55.0,20.0,21,Dry
10000006,33.0,34.0,9,Chilled
10000006,33.0,34.0,12,Dry
10000007,50.0,50.0,6,Chilled
10000007,50.0,50.0,11,Dry
10000008,55.0,45.0,12,Dry
10000008,55.0,45.0,3,Frozen
10000009,26.0,59.0,29,Dry
10000010,40.0,66.0,8,Chilled
10000010,40.0,66.0,20,Dry
10000011,55.0,65.0,8,Chilled
10000011,55.0,65.0,31,Dry
10000012,35.0,51.0,16,Dry
10000013,62.0,35.0,4,Chilled
10000013,62.0,35.0,10,Dry
10000014,62.0,57.0,31,Dry
10000015,62.0,24.0,6,Dry
10000015,62.0,24.0,4,Chilled
10000015,62.0,24.0,0,Frozen
10000016,21.0,36.0,7,Chilled
10000016,21.0,36.0,14,Dry
10000017,33.0,44.0,15,Dry
10000017,33.0,44.0,6,Chilled
10000017,33.0,44.0,1,Frozen
10000018,9.0,56.0,7,Chilled
10000018,9.0,56.0,8,Dry
10000019,62.0,48.0,15,Dry
10000020,66.0,14.0,22,Dry
10000021,44.0,13.0,6,Chilled
10000021,44.0,13.0,24,Dry
10000022,26.0,13.0,12,Dry
10000023,11.0,28.0,6,Dry
10000024,7.0,43.0,27,Dry
10000025,17.0,64.0,6,Chilled
10000025,17.0,64.0,10,Dry
10000026,41.0,46.0,9,Chilled
10000026,41.0,46.0,11,Dry
10000027,55.0,34.0,17,Dry
10000028,35.0,16.0,29,Dry
10000029,52.0,26.0,10,Dry
10000029,52.0,26.0,4,Chilled
10000029,52.0,26.0,0,Frozen
10000030,43.0,26.0,11,Chilled
10000030,43.0,26.0,13,Dry
10000031,31.0,76.0,11,Chilled
10000031,31.0,76.0,16,Dry
10000032,22.0,53.0,11,Chilled
10000032,22.0,53.0,19,Dry
10000033,26.0,29.0,6,Chilled
10000033,26.0,29.0,23,Dry
10000034,50.0,40.0,13,Dry
10000034,50.0,40.0,5,Chilled
10000034,50.0,40.0,3,Frozen
10000035,55.0,50.0,7,Dry
10000035,55.0,50.0,5,Chilled
10000035,55.0,50.0,0,Frozen
10000036,54.0,10.0,7,Chilled
10000036,54.0,10.0,7,Dry
10000037,60.0,15.0,11,Dry
10000037,60.0,15.0,6,Chilled
10000037,60.0,15.0,0,Frozen
10000038,47.0,66.0,18,Dry
10000038,47.0,66.0,7,Chilled
10000038,47.0,66.0,1,Frozen
10000039,30.0,60.0,16,Dry
10000040,30.0,50.0,8,Chilled
10000040,30.0,50.0,27,Dry
10000041,12.0,17.0,5,Chilled
10000041,12.0,17.0,12,Dry
10000042,15.0,14.0,6,Chilled
10000042,15.0,14.0,7,Dry
10000043,16.0,19.0,18,Dry
10000044,21.0,48.0,17,Dry
10000045,50.0,30.0,15,Dry
10000045,50.0,30.0,6,Chilled
10000045,50.0,30.0,1,Frozen
10000046,51.0,42.0,27,Dry
10000047,50.0,15.0,9,Chilled
10000047,50.0,15.0,12,Dry
10000048,48.0,21.0,14,Dry
10000048,48.0,21.0,7,Chilled
10000048,48.0,21.0,0,Frozen
10000049,12.0,38.0,4,Dry
10000049,12.0,38.0,3,Chilled
10000049,12.0,38.0,0,Frozen
10000050,37.0,52.0,4,Dry
10000050,37.0,52.0,4,Chilled
10000050,37.0,52.0,0,Frozen
10000051,49.0,49.0,7,Chilled
10000051,49.0,49.0,25,Dry
10000052,52.0,64.0,6,Chilled
10000052,52.0,64.0,12,Dry
10000053,20.0,26.0,9,Dry
10000054,40.0,30.0,15,Dry
10000054,40.0,30.0,8,Chilled
10000054,40.0,30.0,0,Frozen
10000055,21.0,47.0,7,Chilled
10000055,21.0,47.0,10,Dry
10000056,17.0,63.0,9,Chilled
10000056,17.0,63.0,12,Dry
10000057,31.0,62.0,7,Chilled
10000057,31.0,62.0,18,Dry
10000058,52.0,33.0,11,Dry
10000059,51.0,21.0,4,Chilled
10000059,51.0,21.0,3,Dry
10000060,42.0,41.0,19,Dry
10000061,31.0,32.0,22,Dry
10000061,31.0,32.0,6,Chilled
10000061,31.0,32.0,3,Frozen
10000062,5.0,25.0,17,Dry
10000062,5.0,25.0,7,Chilled
10000062,5.0,25.0,1,Frozen
10000063,12.0,42.0,21,Dry
10000064,36.0,16.0,10,Dry
10000065,52.0,41.0,10,Dry
10000065,52.0,41.0,6,Chilled
10000065,52.0,41.0,0,Frozen
10000066,27.0,23.0,3,Chilled
10000066,27.0,23.0,2,Dry
10000067,17.0,33.0,15,Chilled
10000067,17.0,33.0,28,Dry
10000068,13.0,13.0,5,Chilled
10000068,13.0,13.0,6,Dry
10000069,57.0,58.0,19,Dry
10000069,57.0,58.0,7,Chilled
10000069,57.0,58.0,4,Frozen
10000070,62.0,42.0,5,Dry
10000070,62.0,42.0,4,Chilled
10000070,62.0,42.0,0,Frozen
10000071,42.0,57.0,4,Chilled
10000071,42.0,57.0,6,Dry
10000072,16.0,57.0,8,Chilled
10000072,16.0,57.0,10,Dry
10000073,8.0,52.0,4,Chilled
10000073,8.0,52.0,8,Dry
10000074,7.0,38.0,28,Dry
10000075,27.0,68.0,4,Chilled
10000075,27.0,68.0,5,Dry
10000076,30.0,48.0,7,Chilled
10000076,30.0,48.0,10,Dry
10000077,43.0,67.0,14,Dry
10000078,58.0,48.0,4,Chilled
10000078,58.0,48.0,4,Dry
10000079,58.0,27.0,19,Dry
10000080,37.0,69.0,5,Chilled
10000080,37.0,69.0,8,Dry
10000081,38.0,46.0,7,Chilled
10000081,38.0,46.0,7,Dry
10000082,46.0,10.0,18,Dry
10000082,46.0,10.0,4,Frozen
10000083,61.0,33.0,21,Dry
10000083,61.0,33.0,6,Chilled
10000083,61.0,33.0,0,Frozen
10000084,62.0,63.0,17,Dry
10000085,63.0,69.0,3,Chilled
10000085,63.0,69.0,5,Dry
10000086,32.0,22.0,9,Dry
10000087,45.0,35.0,15,Dry
10000088,59.0,15.0,14,Dry
10000089,5.0,6.0,4,Dry
10000089,5.0,6.0,4,Chilled
10000089,5.0,6.0,0,Frozen
10000090,10.0,17.0,9,Chilled
10000090,10.0,17.0,20,Dry
10000091,21.0,10.0,9,Dry
10000091,21.0,10.0,5,Chilled
10000091,21.0,10.0,1,Frozen
10000092,5.0,64.0,5,Chilled
10000092,5.0,64.0,8,Dry
10000093,30.0,15.0,16,Dry
10000094,39.0,10.0,6,Dry
10000094,39.0,10.0,5,Chilled
10000094,39.0,10.0,1,Frozen
10000095,32.0,39.0,4,Chilled
10000095,32.0,39.0,3,Dry
10000096,25.0,32.0,16,Dry
10000096,25.0,32.0,6,Chilled
10000096,25.0,32.0,4,Frozen
10000097,25.0,55.0,14,Dry
10000097,25.0,55.0,6,Chilled
10000097,25.0,55.0,0,Frozen
10000098,48.0,28.0,12,Dry
10000098,48.0,28.0,6,Chilled
10000098,48.0,28.0,1,Frozen
10000099,56.0,37.0,8,Dry
10000099,56.0,37.0,4,Chilled
10000099,56.0,37.0,0,Frozen
10000100,41.0,49.0,10,Dry
10000101,35.0,17.0,5,Chilled
10000101,35.0,17.0,4,Dry
10000102,55.0,45.0,8,Chilled
10000102,55.0,45.0,7,Dry
10000103,55.0,20.0,19,Dry
10000104,15.0,30.0,26,Dry
10000105,25.0,30.0,3,Chilled
10000105,25.0,30.0,2,Dry
10000106,20.0,50.0,5,Dry
10000107,10.0,43.0,6,Chilled
