ClientID,Lat,Lon,Kg,ProductType
10014619,4.619909473157189,-74.15007025640713,3,Chilled
10014619,4.619909473157189,-74.15007025640713,18,Dry
10035205,4.659904664738192,-74.06993306978552,10,Chilled
10035205,4.659904664738192,-74.06993306978552,27,Dry
10045363,4.599919979060585,-74.08002414574237,1,Chilled
10045363,4.599919979060585,-74.08002414574237,13,Dry
10058482,4.800072766456437,-74.03994357016806,3,Chilled
10058482,4.800072766456437,-74.03994357016806,6,Dry
10058482,4.800072766456437,-74.03994357016806,5,Frozen
10058483,4.720070627170362,-74.03997262609565,1,Chilled
10058483,4.720070627170362,-74.03997262609565,4,Dry
10058483,4.720070627170362,-74.03997262609565,1,Frozen
10058497,4.680066647356009,-74.04996889166296,0,Chilled
10058497,4.680066647356009,-74.04996889166296,3,Dry
10058509,4.820094476365872,-74.03996748204378,16,Chilled
10058509,4.820094476365872,-74.03996748204378,10,Dry
10058549,4.820071850834465,-74.03999605991295,27,Chilled
10058549,4.820071850834465,-74.03999605991295,41,Dry
10058549,4.820071850834465,-74.03999605991295,3,Frozen
10058571,4.66997437540274,-74.04996344950892,2,Chilled
10058571,4.66997437540274,-74.04996344950892,0,Dry
10058667,4.629904023094004,-74.11008696958831,1,Chilled
10058667,4.629904023094004,-74.11008696958831,7,Dry
10058678,4.7200101592368,-74.06990367704573,3,Chilled
10058678,4.7200101592368,-74.06990367704573,6,Dry
10058800,4.6699604200102725,-74.05003397140369,9,Chilled
10058800,4.6699604200102725,-74.05003397140369,12,Dry
10058810,4.670033865645205,-74.04997659440967,1,Chilled
10058810,4.670033865645205,-74.04997659440967,7,Dry
10058810,4.670033865645205,-74.04997659440967,0,Frozen
10058813,4.699924246709249,-74.08991781598326,4,Chilled
10058813,4.699924246709249,-74.08991781598326,3,Dry
10058825,4.700065866458671,-74.24000085694173,11,Chilled
10058825,4.700065866458671,-74.24000085694173,6,Dry
10058825,4.700065866458671,-74.24000085694173,1,Frozen
10058884,4.640001954074848,-74.06994996438414,9,Chilled
10058884,4.640001954074848,-74.06994996438414,9,Dry
10058884,4.640001954074848,-74.06994996438414,1,Frozen
10058961,4.650032547335866,-74.0400890840431,11,Chilled
10058961,4.650032547335866,-74.0400890840431,50,Dry
10058965,4.660039994619146,-74.1099055786437,24,Chilled
10058965,4.660039994619146,-74.1099055786437,16,Dry
10058966,4.68001599467396,-74.13995098727607,0,Chilled
10058966,4.68001599467396,-74.13995098727607,5,Dry
10059787,4.619926136869227,-74.1400531025628,1,Chilled
10059796,4.659950483257919,-74.10995936350852,0,Chilled
10059796,4.659950483257919,-74.10995936350852,0,Dry
10059804,4.72991810291006,-74.07998384384962,4,Chilled
10059804,4.72991810291006,-74.07998384384962,10,Dry
10059804,4.72991810291006,-74.07998384384962,1,Frozen
10059805,4.69000390998784,-74.05009854630084,4,Chilled
10059805,4.69000390998784,-74.05009854630084,4,Dry
10059825,4.689901673291463,-74.08003663375412,14,Chilled
10059825,4.689901673291463,-74.08003663375412,1,Dry
10059825,4.689901673291463,-74.08003663375412,0,Frozen
10059826,4.67002919480054,-74.05999181822432,18,Chilled
10059826,4.67002919480054,-74.05999181822432,4,Dry
10059827,4.750075088509425,-74.09995631422558,12,Chilled
10059827,4.750075088509425,-74.09995631422558,4,Dry
10059827,4.750075088509425,-74.09995631422558,0,Frozen
10059837,4.700022251318296,-74.0299145477546,3,Chilled
10059837,4.700022251318296,-74.0299145477546,3,Dry
10059915,4.7000314323438905,-74.03001138072902,4,Chilled
10059915,4.7000314323438905,-74.03001138072902,5,Dry
10059916,4.650009379141798,-74.05000337700824,2,Chilled
10059916,4.650009379141798,-74.05000337700824,2,Dry
